Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30
-0.2935265302658081,0.9987885951995848,-0.9973265528678894,-0.9976344704627991,0.9969140887260435,-0.999673306941986,-0.9999960660934448,0.9395005106925964,-0.9997459053993224,0.894981861114502,-0.8692471981048584,0.7073271274566649,-0.9718038439750672,0.4931854605674744,-0.9999238252639769,0.9997478723526002,-0.9999318718910216,-0.9920788407325744,-0.9999969601631165,0.9413452744483949,0.9707137942314149,0.9980993270874025,-0.7019653916358948,-0.9992175698280334,-0.007400217931717633,0.8568417429924011,0.9985789060592652,-0.07414755970239638,0.5959997773170471,-0.9907304644584656
-0.9984419345855712,0.47561001777648926,-0.9999844431877136,0.9998247623443604,0.9999985694885253,0.8446714282035828,-0.7967537641525267,-0.9270038604736328,-0.9999828338623047,-0.9998306035995485,0.9863662719726561,-0.4093566238880157,-0.9995784759521484,0.9532435536384583,-0.9904163479804992,0.9999986290931699,-0.9998507499694824,-0.9999574422836304,0.6556428670883179,0.9993039965629577,0.9999949932098388,0.9962307214736937,-0.9687514901161194,-0.99998277425766,0.9756335616111756,0.6557880640029907,0.9910839796066285,-0.9986598491668701,0.8823501467704773,-0.9991894960403441
0.9656115174293518,-0.9747838973999025,-0.999738037586212,0.8442853093147277,0.9990848898887633,0.999999701976776,0.9947894811630248,0.990547776222229,0.9999794960021972,0.9822776317596436,-0.7037251591682434,-0.9931041598320008,-0.9913302063941956,-0.5494405031204224,0.7682875394821168,-0.8377628326416015,-0.9926341176033021,-0.9841203689575196,0.5133810043334961,-0.996674597263336,0.9871262311935424,-0.9402987957000732,0.7020102143287659,-0.9582049250602721,-0.9979352951049805,-0.9847357273101807,0.8719797134399414,0.9966117143630979,-0.999189794063568,0.9998099207878112
-0.9955053925514221,-0.9970294833183287,-0.9996252655982972,-0.9991457462310792,0.9975008368492126,0.9649321436882019,-0.9453318119049072,-0.9843444228172302,0.2338511347770691,0.8879452347755432,-0.5885482430458069,-0.9999016523361206,-0.9465954303741456,-0.9774405360221863,-0.6105812788009644,0.6486539840698241,-0.988704800605774,-0.5052184462547302,-0.9992250204086304,-0.9745058417320253,0.9978942275047302,-0.3288022577762604,-0.999527633190155,-0.8342904448509216,-0.3635907173156738,-0.7734837532043458,0.660439670085907,0.21220460534095764,-0.6406206488609314,-0.9706010818481443
-0.9990696907043456,0.9996346235275267,-0.9981538653373718,-0.05023736506700516,0.9735960364341738,0.6482020616531372,0.8303821682929992,0.769913077354431,-0.7755535840988158,0.9999741315841674,-0.999502182006836,-0.5018039345741272,0.9823054075241088,-0.9976650476455688,-0.4816753268241882,0.06726039946079254,-0.8968279361724852,-0.7475188374519347,-0.9362914562225341,-0.5488808155059814,0.9818225502967833,0.961966037750244,-0.9900583028793336,0.9207868576049805,-0.9921181797981262,0.839868426322937,0.9999725818634032,0.7958751916885376,-0.1151716262102127,-0.9995152354240416
0.9955614805221555,0.9999805688858032,-0.9222491383552552,0.9734984636306762,-0.9996188879013059,0.4951732754707336,-0.8317216634750366,0.9933178424835203,-0.11038696765899658,0.9996845722198486,-0.9695534110069275,0.9920614361763,0.999234139919281,0.9963895678520202,0.9924899935722352,-0.8135237097740173,-0.6022133827209473,0.4929849207401276,-0.9997817873954773,0.9998944997787476,-0.9134212732315063,0.5460214018821716,0.9942907691001891,0.5745254158973694,-0.9930216670036318,0.09196391701698305,0.9992710947990416,-0.5094371438026428,-0.47974917292594904,-0.9477028846740722
0.9995779991149902,-0.08750838041305542,-0.996037483215332,0.8978481292724609,-0.9717051386833192,0.9999229907989502,0.9990172386169432,0.9996331334114074,0.9753256440162658,-0.9999431967735289,-0.9934987425804137,0.9522505402565001,-0.6195054054260254,0.9983354806900024,0.9985610246658323,-0.47988012433052063,0.99978905916214,-0.6261893510818481,0.678240180015564,-0.971537947654724,-0.7131350636482239,-0.11953659355640411,-0.20704662799835205,-0.9869126081466675,0.6604710221290588,0.933962345123291,0.9987227916717528,-0.7890070676803587,-0.9955611228942872,0.5224602818489075
0.6197347640991211,-0.11197803914546967,-0.8270141482353209,-0.3967374563217163,-0.501747727394104,-0.9931364059448241,0.9998260736465454,0.9885164499282837,0.9940225481987,0.9511783123016355,-0.994082272052765,0.996088981628418,0.9967070817947389,0.9497957825660704,-0.9446309208869934,-0.9999902248382568,-0.9980753660202025,-0.985267162322998,-0.6672387719154358,0.7949215173721313,-0.01888956502079964,0.9874660968780515,0.8900983929634094,0.9969184994697571,-0.9990187883377075,0.9374188780784608,-0.9743751883506776,0.999808132648468,0.9288790225982666,0.9780746698379517
0.0013572456082329154,-0.5644096732139587,-0.9808455705642701,0.9118428230285645,-0.9999920725822448,-0.9730014204978944,-0.9999036192893982,-0.9851027131080627,0.7975931763648986,0.9360978007316588,-0.9993561506271361,-0.2885898947715759,0.9958605766296386,0.27052539587020874,-0.8162366747856141,0.9987472891807555,-0.9975546002388,-0.899282693862915,0.999862790107727,0.9999738931655885,-0.15185043215751648,-0.9901785850524902,-0.8068942427635194,0.9999959468841552,0.6917452216148376,-0.65595942735672,-0.6929088830947876,-0.9702337980270384,-0.7800633907318115,-0.8168899416923523
1.0,0.10909134894609453,0.9998472332954407,0.999938189983368,-0.9999827146530152,-0.3961676061153412,0.9999949932098388,0.9999906420707703,0.9999067187309264,0.9998368024826048,-0.9999558329582214,1.0,1.0,1.0,0.36473891139030457,0.98745858669281,-0.4198967218399048,-0.995333731174469,0.9999988675117492,1.0,0.9693806171417235,0.905425190925598,-0.46830740571022034,0.9999094009399414,-0.999771773815155,-0.9999986290931699,-0.9380646944046019,0.9994015693664551,0.9999945163726807,-1.0
0.9999706149101256,0.39941152930259693,-0.7382996678352357,-0.9811187982559203,-0.9993827342987059,-0.42305460572242737,0.8884854912757874,-0.9999207854270936,-0.9844191670417785,0.9994653463363647,-0.72428560256958,-0.9999914765357971,-0.9363546967506408,-0.9959510564804077,0.9987452030181885,0.9999989271163939,0.9999886751174927,0.9935055971145629,0.9996522665023805,-0.9587868452072144,-0.9794939756393432,0.9994991421699525,-0.9004498720169067,-0.18799450993537903,0.18779040873050687,-0.9678430557250975,-0.6864500045776367,-0.9963720440864563,0.9873060584068297,0.986250400543213
-0.8981992006301879,-0.9988656044006349,-0.9994727969169616,-0.9994975328445433,0.9957264065742493,-0.26207977533340454,-0.8645795583724974,-0.998912036418915,-0.9346498847007751,0.8398510813713074,0.9994734525680542,-0.9993849992752076,-0.9999967217445372,-0.5608625411987305,-0.9991959333419802,0.9496634602546691,0.998860478401184,0.9981834888458254,-0.9999399185180664,-0.9048001170158385,-0.8483137488365173,-0.6260207891464232,0.9438543915748595,-0.9976177215576173,0.9971497058868408,-0.35111072659492487,-0.8021699190139769,-0.969619572162628,-0.41103932261466974,0.9999786019325256
-0.9261036515235901,-0.4182111322879791,-0.9801197052001952,0.9431043267250061,0.9999862909317015,0.9984235167503358,-0.17860074341297147,-0.984129011631012,0.9982070922851561,0.01977592334151268,0.9072449207305907,-0.9954633116722107,-0.8905152082443237,-0.8715786933898925,-0.8873031735420227,-0.5663411617279053,0.9922263622283936,-0.9697552323341369,-0.9993262290954589,-0.997204542160034,0.9903829097747802,0.8928180932998657,-0.4806535542011261,-0.9996298551559448,-0.9996700286865233,-0.9959179759025572,0.8886095285415649,0.9010836482048034,0.22272150218486783,-0.9974375367164611
-0.9903708696365356,-0.9976255297660829,0.9988024830818176,0.17479410767555237,-0.984480082988739,-0.9856550097465516,-0.9967201948165891,-0.799393892288208,0.7213571071624755,0.9741715788841248,-0.8139721155166627,-0.9972822666168211,-0.9248517155647277,-0.9997106790542601,0.9512363672256468,0.9740914702415465,0.99947851896286,0.9972176551818848,0.9997550249099731,-0.9995852708816528,-0.29794022440910334,-0.9999414682388305,-0.8761692643165587,0.9999984502792358,0.622343897819519,0.8954606652259826,-0.9998233914375304,-0.9730758666992189,-0.9995444416999818,0.7832170128822327
-0.9968153834342957,-0.972247302532196,-0.9667227268218994,-0.8304410576820372,0.9956637024879456,0.9878432750701904,-0.9760856628417968,-0.9985298514366149,0.9815421104431152,0.22742874920368197,0.41018640995025635,-0.9999633431434632,-0.01085836999118328,-0.9936167001724243,0.28315362334251404,0.998596966266632,-0.8263692855834962,-0.9948149323463441,0.20905831456184387,-0.8822113275527954,1.0,0.8236511349678038,-0.9790118336677552,0.923704981803894,-0.9658506512641906,0.4229475557804108,0.8635480999946593,0.4237880408763885,-0.9999396800994872,-0.6647993922233582
0.8957335352897645,-0.26466798782348633,-0.9639438986778259,0.1465653032064438,-0.9996461868286132,0.5761463642120361,0.7599387764930725,0.9997854828834531,0.7481802105903625,-0.44347730278968805,-0.9876248240470886,0.9982582330703736,-0.7231503129005432,0.40594229102134705,0.999999761581421,0.9999759793281555,0.9991075992584227,0.6508439779281616,-0.9823698401451111,0.9998451471328736,0.5360172986984253,-0.9663386940956116,-0.9758032560348511,-0.9860209226608275,0.22015419602394104,0.22756491601467127,0.9889956712722777,-0.9692679047584531,-0.04032355174422264,-0.7633053064346313
-0.9592411518096925,0.9660741686820986,-0.9993979930877683,-0.9999158382415773,-0.9845203757286072,-0.4434635639190674,-0.9999980926513674,0.970254898071289,-0.9883070588111875,0.947615146636963,0.998554229736328,-0.7792264819145202,-0.9956371784210205,-0.9983558654785155,-0.41172224283218384,0.9954426884651184,0.9910653829574586,0.99993759393692,0.8404160737991333,-0.9999868273735046,0.46590238809585566,0.07178106158971785,-0.9985477924346925,0.9599905610084531,0.929067850112915,0.7967983484268188,0.9998357892036437,-0.9999715089797971,-0.9979053735733032,0.8589736819267274
-0.9979480504989624,0.9999899268150328,-0.9999952912330627,0.7801861763000488,0.9995916485786437,-0.9992569088935853,0.9971974492073059,-0.9959797859191895,-0.9999973773956298,-0.9775651693344115,0.9999940395355223,-0.9910348653793336,-0.6086462140083313,-0.9683594703674316,-0.9773496985435485,-0.9847604036331176,-0.9999956488609314,0.03078948333859444,0.9858088493347169,-0.994520902633667,0.8820517063140869,0.9996112585067747,-0.9854694008827208,-0.8312677145004272,0.9684106111526488,0.9999033212661744,-0.9500380754470824,-0.8599011301994324,0.9932731986045836,0.430137574672699
-0.999875783920288,-0.9972200393676756,-0.568709671497345,-0.9999138116836547,0.9998972415924072,-0.8972475528717042,0.7728943824768065,-0.9450559020042419,0.657914400100708,-0.9912485480308532,0.4842209815979004,-0.9869672656059264,-0.9999180436134337,-0.9631586670875549,-0.9999884963035583,0.4309623539447784,0.9957403540611267,0.9997285008430482,-0.4615664780139923,-0.9999943375587464,-0.4677927792072296,-0.126903235912323,-0.9985050559043884,0.9227656126022339,0.9999899864196776,0.9996601343154908,0.7054210305213928,-0.9891822934150698,-0.965602457523346,0.9999961853027344
0.804624319076538,0.1404002457857132,0.8945229053497313,0.9965722560882568,-1.0,0.9999985694885253,0.9986339807510377,0.982332766056061,0.9999849796295166,-0.3513094484806061,0.8465171456336974,-0.8958472609519958,0.9999954104423523,0.9289110898971555,0.9999835491180421,-0.6632949709892273,0.9993207454681395,0.981575608253479,0.999999761581421,0.9023560285568237,-0.959175705909729,-0.9272366762161255,0.9968445301055907,0.9999923706054688,-0.9905160069465635,-0.9999696612358093,-0.999990463256836,0.9830100536346436,0.4404217600822449,0.990979552268982
0.9933159947395325,-0.7572273015975952,0.5789823532104492,-0.644734799861908,-0.9987281560897827,-0.9539716839790344,0.9982770085334778,-0.9981704354286192,-0.5627468824386597,0.9884984493255616,0.9414243102073667,-0.992567241191864,-0.12424110621213912,-0.9928610920906067,0.6059828400611876,-0.999914824962616,0.9970471858978271,0.9999445080757139,-0.9999181032180786,-0.9989875555038451,-1.0,0.8183578848838806,0.9999770522117615,-0.20047760009765625,-0.40103545784950256,0.7421998381614685,-0.9844285249710083,0.756177008152008,-0.9938347339630128,1.0
0.9549149274826048,-0.9993825554847715,-0.9959803223609923,0.11892062425613403,-0.9850727915763856,0.9963493347167968,-0.35632219910621643,-0.6056699752807617,-0.02021828666329384,-0.9937431216239928,0.6010175347328186,0.5067232847213745,0.6812571883201599,0.5123865008354187,0.9990718960762026,0.9982624053955078,-0.9116737842559814,0.9710696935653687,-0.571651816368103,0.9147037267684937,-0.9987307786941528,-0.9999948143959043,-0.5967589020729065,-0.9967253804206848,0.9959517121315001,-0.0024442984722554684,-0.6278588175773621,-0.9830129146575928,-0.8268314003944398,0.9999584555625917
0.9999266862869263,-0.9996232986450195,-0.07282979041337968,0.9998372793197632,0.9884531497955321,0.9811134338378905,-0.9668400287628173,-0.9998683333396912,0.3435133993625641,-0.6713978052139281,-0.9997780919075011,-0.9999783635139464,-0.9900802969932557,0.7838188409805299,0.8865672945976257,-0.9957931637763976,0.9957528114318848,0.7571719288825988,-0.9200916886329651,-0.9993348717689513,-0.982119381427765,-0.9960973858833314,0.9648182988166808,0.8708828687667847,-0.21732424199581143,0.04526767134666442,-0.9712188243865967,-0.9987675547599792,-0.9976757764816285,-0.19678840041160583
0.999032974243164,0.999901294708252,0.9933790564537048,1.0,-0.9999486207962035,0.996432363986969,0.9300619959831236,0.91140615940094,0.9999252557754515,0.9116179943084717,0.47074365615844727,-0.34621167182922363,0.9999216794967651,0.42809915542602534,0.9999167323112488,-0.9998964667320253,-0.9642025232315063,-0.9950118064880371,0.9999982118606568,-0.43359220027923584,-0.9752814769744872,-0.5479115843772888,0.5931312441825867,0.7733097672462462,-0.9993898868560792,0.963477909564972,-0.38358598947525024,0.9926402568817138,0.3658542335033417,-0.9972708225250243
-0.5146170854568481,-0.8217248916625975,0.028293183073401448,-0.9991621375083923,0.5351015329360962,-0.11877474188804626,0.9410794377326963,-0.9911990761756898,0.6973671913146973,0.661375880241394,0.5766215920448303,0.05252080038189888,0.7408053874969481,-0.279422789812088,0.9514822363853455,-0.8615228533744813,0.9819124937057496,-0.1477561742067337,0.9179834127426147,-0.9883702397346495,0.9967082142829896,0.7293583750724792,-0.999641478061676,0.9724197387695312,-0.7609844207763671,-0.6773698329925537,0.7862475514411926,0.9973098635673523,0.9839012622833253,-0.9919830560684205
0.9963004589080809,0.9982545971870422,0.9968318343162536,0.9923531413078307,-0.9716736674308778,-0.9597676396369934,0.18048088252544403,0.9998690485954285,-0.9375281333923341,0.9923989176750184,-0.4342001676559448,0.9993089437484739,0.9998146295547485,0.8417972922325134,0.9909810423851011,-0.9997642636299133,-0.994444727897644,-0.9939966797828673,-0.6002470850944519,0.8711617588996886,-0.9946417212486269,-0.9358066320419312,0.9996367096900942,-0.9748851656913757,-0.8424137234687805,0.9998150467872621,0.9921238422393799,0.7345036864280701,-0.3887023031711578,-0.7671717405319213
0.9919896125793456,0.9997636079788208,0.9982860088348388,0.9966837763786318,0.2610100507736206,0.8690042495727539,0.9997475147247313,0.9764923453330993,0.9868093729019165,0.9995084404945372,-0.9999994635581969,0.9997691512107848,0.9999989271163939,0.9979512691497802,-0.9505299925804137,-0.903758704662323,-0.9999949932098388,-0.9999725818634032,0.11912466585636138,0.41042211651802063,0.9858359098434448,0.999969482421875,-0.9756519198417664,0.9694705009460448,-1.0,-0.7414137721061705,0.999247908592224,0.999244749546051,-0.627924919128418,-1.0
-0.7304063439369202,-0.9968189597129821,-0.9911926388740541,-0.972722351551056,0.9264471530914306,-0.30448728799819946,0.9837552309036256,-0.9892814755439758,0.38796627521514887,-0.9160984754562378,-0.9574229121208192,-0.79156231880188,-0.997694194316864,0.9948934316635133,-0.9998658895492551,-0.6617612838745117,0.8590424656867982,0.9982813596725466,-0.9973536729812622,-0.8935095071792601,-0.6494994163513184,-0.9202207326889038,-0.11722700297832488,0.9609007239341738,0.9991279244422911,-0.9092547297477721,-0.29697877168655396,-0.9903675317764281,0.8255153298377991,0.9935812950134275
-0.9992083311080932,-0.9995017647743224,-0.9448673725128173,-0.9999408125877379,0.7019906044006348,0.9805617928504944,-0.9997737407684326,-0.9329468607902528,0.4803738296031952,0.9030728340148925,-0.903325915336609,-0.9623914361000061,-0.9999971985816957,-0.8813158869743347,-0.999970257282257,-0.2175497114658356,0.9994420409202576,0.8658835887908934,-0.9972929954528807,-0.9452342987060547,0.8411846160888672,0.999791145324707,0.9977067708969117,-0.9999818801879882,-0.9985882639884948,-1.0,0.992366909980774,0.9913359880447389,0.4952130019664765,-0.9977155923843384
-0.8970674872398376,-0.8508327603340149,-0.0059275017119944096,-0.8141378760337828,-0.900025725364685,0.10587502270936965,0.32156825065612793,0.8368416428565979,-0.7530911564826965,0.9998408555984496,0.9985401034355165,0.9034357070922852,0.9755113124847411,0.984706461429596,-0.9986746907234192,0.19176451861858368,0.18475750088691711,0.5582679510116577,-0.19553454220294952,-0.9745693802833555,-0.769504964351654,0.9964103698730468,-0.8375322818756102,0.5286625027656555,0.013136818073689936,-0.313432514667511,-0.8167730569839476,0.6698591709136963,-0.7158924341201782,0.6198837757110596
1.0,0.6957888007164001,0.9967772364616394,1.0,-0.9562014937400816,0.9992449283599852,-0.5055533647537231,0.9935836195945741,0.9047982692718506,0.9999756813049315,-0.9987653493881224,0.9775692820549011,0.5813043713569641,0.9999657869338989,-0.8522087335586547,-0.9972404837608336,-0.9919739365577696,0.8503029346466064,0.9785339236259459,0.24222695827484128,-0.9999996423721312,-0.9990776181221008,0.9464159607887267,0.9999983310699463,0.8166768550872802,-0.7425491213798523,-0.9876837134361267,-0.9346831440925598,-0.165543794631958,0.9852877855300904
-0.5460689067840576,0.9955201745033264,0.7905435562133789,-0.7980848550796509,-0.9875420928001405,-0.9768725037574768,0.6735517382621765,0.982723832130432,0.45302990078926086,0.9632684588432312,-0.7481122016906737,0.9970219135284426,0.985249936580658,0.9671730995178223,0.5284242630004883,0.8437919616699218,-0.605180561542511,-0.8180699348449707,-0.9571873545646669,0.9999940991401672,0.966773808002472,0.9999974370002745,-0.9997118711471555,-0.2645373046398163,-0.9882590770721437,-0.9898641109466552,0.27413710951805115,0.9747821092605591,0.9936417341232301,-0.9999912977218629
-0.9999150633811951,-0.9805165529251098,-0.9999366402626035,-0.9995162487030029,0.9230564236640929,0.49196407198905934,0.9938206076622008,-0.999360978603363,0.9777432680130003,-0.9999522566795347,0.9999983906745911,-0.9999191164970398,-0.9999992847442627,-0.9995509386062622,0.0487145222723484,-0.9775361418724061,0.9999505281448364,0.9985334873199463,0.19041807949543,-0.9999826550483704,-0.4176219701766968,0.976192831993103,-0.9304226636886596,-0.3404734432697296,0.9984188675880432,0.9975016117095948,0.9527801275253296,-0.9994646906852721,-0.9998172521591185,0.9999768137931824
-1.0,0.9380794763565063,0.958406984806061,-0.8979671597480774,0.9960315823554992,-0.9996037483215331,0.9999902248382568,-0.9885071516036988,-0.9999238848686217,0.9878902435302734,-0.45195302367210394,-0.9487991929054259,0.3043212890625,-0.9999790787696838,-0.9995886087417601,0.9700815677642822,-0.4548408389091492,-0.9998608231544495,0.9986177682876587,0.7863784432411194,0.9966797232627869,0.9999958872795106,-0.0985679179430008,-0.9899742007255553,-0.9556212425231932,-0.999999701976776,0.9042978882789613,0.00652496051043272,0.9999189376831055,-0.9413086771965027
-0.38677188754081726,0.7046059370040894,0.3771005868911743,0.10942111164331436,-0.9809250235557555,-0.997064173221588,-0.9990126490592957,-0.8929176330566406,-0.8568543791770934,-0.9820893406867982,0.999893844127655,-0.9956709146499632,-0.80810546875,-0.9979889392852784,0.9239898920059203,-0.9829363226890565,-0.5981690883636475,0.9998992085456848,-0.10977575927972792,-0.7667721509933471,-0.9470733404159546,-0.020053792744874958,-0.9431391954421997,-0.9956496953964232,-0.3916715383529663,0.9963017702102659,-0.9975211620330809,0.5902078747749329,-0.9920412898063661,0.6853309273719788
0.9999541640281677,-0.9958609342575072,0.8655329942703246,0.9999810457229614,0.9929044842720032,0.9557039737701416,-0.8729022145271301,-0.9999283552169802,0.9990963339805603,0.9999989271163939,-0.9999784231185912,-0.9993726015090942,0.9790291786193848,-0.06930945068597794,-0.9977076053619384,-0.06359740346670151,-0.9996973872184752,-0.9999806880950928,0.999978244304657,-0.06084046885371208,0.999989628791809,0.913483202457428,0.9995278120040892,0.9999047517776488,-1.0,-0.9999993443489074,-0.7845836281776429,0.9999791979789732,-0.5887855291366577,-1.0
-0.9999988079071045,-0.9994838237762451,0.3982248902320862,-0.9999713897705078,-0.9940447807312013,-0.9981193542480468,0.9984165430068968,-0.8705400824546814,-0.9729536175727843,0.9758476614952089,0.8483917117118835,-0.8838130235671997,-0.955508053302765,-0.9952245354652404,-0.9136261343955993,0.8484270572662354,0.9856593012809752,0.9802283644676208,-0.9016345739364624,-0.29591360688209534,0.524562418460846,-0.8431733846664429,0.5002638101577759,0.9396347403526306,0.9945837855339049,-0.8015278577804564,-0.41404491662979126,-0.33643314242362976,0.14424829185009003,0.9994422793388367
0.9998883008956909,0.14724896848201752,0.9911963939666749,0.9970418810844419,-0.878749668598175,0.6744300127029419,0.9361780881881712,0.4498917162418365,0.9756754636764526,-0.3782425820827484,-0.9920530915260315,0.12675823271274567,0.9260066151618956,0.8271238803863524,0.8145129084587097,-0.9823781251907348,-0.9208900332450866,-0.9125981926918029,0.9978585839271544,0.10450578480958939,-0.9855926632881165,-0.0825200080871582,0.9993627667427064,0.8958874344825744,-0.029801018536090847,0.9177021980285645,0.6260237097740173,0.9614101648330688,-0.029507106170058247,0.8852802515029907
